source_path,raw_linked_notes_entry,exact_path_checked,exact_path_exists,basename_matches_elsewhere,risk_reason,recommended_classification
war_council/_artifacts/scholarly_dive/archive/research_reconstruction_in_america_20260107_1048k.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/archive/research_zora_neale_hurston_20260107_1450k.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/archive/scholarly_synthesis_on_stagecoach_1939.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/archive/seven_years_wark.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/archive/the_celestial_empire_reconsidered.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/asymmetric_warfare_and_the_limits_of_coventional_military_superiority.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/Battle of Aljubarrota.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/battle_of_shiloh.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/bayard_rustin.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
"war_council/_artifacts/scholarly_dive/Bloody Sunday (Selma, 1965).md",war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/cecil_john_rhodes.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/crowfoot.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/Dieppe Raid.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/doolittle_raid.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/Ella Josephine Baker — Architect of Grassroots Resistance.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/ida_b_wells.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/isham_quick.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/José Prudencio Padilla — Between Revolution and Empire.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/karl_marx.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
"war_council/_artifacts/scholarly_dive/Kastner Negotiations (Hungary, 1944).md",war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/Kharg Island — Strata of Power and Resistance.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/king_abdullah_I_of_transjordan.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/king_crane_commission_1919.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/Margaret Chase Smith — Defiance Within Constraints.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/Masjid Al-Aqsa.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/matthew_alexander_henson.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/melania_knauss_trump.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/Mojtaba Khamenei.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/muhammad_iqbal.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/myra_bradwell.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/National Housing Act of 1934.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/nina_mae_mckinney.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/Operation Praying Mantis.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/ralph_david_abernathy.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/Republican Party 1854.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/Revisiting Crispus Attucks — Between Myth and Evidence.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
"war_council/_artifacts/scholarly_dive/Revisiting the Boston Massacre — Power, Propaganda, and Popular Resistance.md",war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/shimon_peres_negev_nuclear_research_center.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/Solntsevskaya Bratva.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/Synthesis of the 1992 Los Angeles Riots.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/teapot_dome_scandal.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/The Haavara Agreement.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/the_avignon_papacy.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
"war_council/_artifacts/scholarly_dive/Tristan Walker — Technologist, Entrepreneur, Policy Advocate.md",war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/viktor_orban.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/william_g_brownlow.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/yusuf_diay_al_din_pasha_al_khalidi.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scholarly_dive/Ze'ev Jabotinsky's Iron Wall Doctrine (1923) — A Critical Synthesis.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/annotation_white_america_nine_forgotten_men_and_poor_folk_20260325_1739.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/annotation_white_trash_nine_forgotten_men_and_poor_folk_20260325_1941.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation___20260317_0930.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation__xiv_counter_revolution_of_property_20260316_2125.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_x_the_black_proletariat_in_south_carolina_20260207_1411.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_x_the_black_proletariat_in_south_carolina_20260207_1443.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_x_the_black_proletariat_in_south_carolina_k.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xi_the_black_proletariat_in_mississippi_and_louisiana_20260209_2200k.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xi_the_black_proletariat_in_mississippi_and_louisiana_20260214_2154k.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xi_the_black_proletariat_in_mississippi_and_louisiana_20260214_2208.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xi_the_black_proletariat_in_mississippi_and_louisiana_20260214_2244.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xi_the_black_proletariat_in_mississippi_and_louisiana_k.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xi_the_black_proletariat_in_mississippi_and_louisiana_keep.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xi_the_black_proletariat_in_mississippi_and_louisianak.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xi_the_black_proletariate_in_mississippi_and_louisiana_20260213_2104.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xii_the_dual_for_labor_control_on_the_border_and_frontier_20260304_1207.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xii_the_white_proletariat_in_alabama_georgia_and_florida_20260222_1505.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xiii_the_dual_for_labor_control_on_border_and_frontier_20260310_1039.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xiii_the_duel_for_labor_control_on_border_and_frontier_20260309_1626.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xiii_the_duel_for_labor_control_on_border_and_frontier_20260310_1057.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xiii_the_duel_for_labor_control_on_border_and_frontier_20260315_1329.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xiii_the_duel_for_labor_control_on_the_border_and_frontier_20260304_1219.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xiv_counter_revolution_of_property_20260317_0600.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xv_funding_the_public_school_20260317_1940.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xv_funding_the_public_school_20260317_2120.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_in_america_xvi_back_toward_slavery_20260318_2106.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_iv_the_general_strike_20260108_0535k.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_iv_the_general_strike_20260108_0554k.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_iv_the_general_strike_20260108_0703k.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_iv_the_general_strike_20260108_0822k.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_iv_the_general_strike_20260108_1924k.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_iv_the_general_strike_20260109_1058.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_xii_the_white_proletariat_in_alabama_georgia_and_florida_20260223_1620.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_xiii_the_duel_for_labor_control_on_border_and_frontier_20260313_1753.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_xiii_the_duel_for_labor_control_on_border_and_frontier_20260313_1816.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_xiii_the_duel_for_labor_control_on_border_and_frontier_20260315_1312.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_xiii_the_duel_for_labor_control_on_border_and_frontier_20260315_1322.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_xiii_the_duel_for_labor_control_on_border_and_frontier_20260315_2032.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_xiii_the_duel_for_labor_control_on_border_and_frontier_20260316_0907.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_xiii_the_duel_for_labor_control_on_border_and_frontier_20260316_0930.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_xiii_the_duel_for_labor_control_on_border_and_frontier_20260316_0935.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_xiii_the_duel_for_labor_control_on_border_and_frontier_20260316_1237.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_xiii_the_duel_for_labor_control_on_border_and_frontier_20260316_1313.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_xiii_the_duel_for_labor_control_on_border_and_frontier_20260316_1332.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_xiii_the_duel_for_labor_control_on_the_border_and_frontier_20260316_0902.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_xiv_counter_revelation_of_property_20260316_2031.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_xiv_counter_revolution_of_property_20260316_1912.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_xiv_counter_revolution_of_property_20260316_2001.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_xiv_counter_revolution_of_property_20260316_2009.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_black_reconstruction_xiv_counter_revolution_of_property_20260317_1735.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_cloud_computing_introduction_20260109_0658k.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_cloud_computing_revised_and_updated_edition_introduction_20260109_1159k.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_cloud_computing_revised_and_updated_edition_introduction_20260109_1217k.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_cloud_computing_revised_and_updated_edition_introduction_20260109_1504k.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_cloud_computing_revised_and_updated_introduction_20260109_1451k.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_the_bluest_eye_autumn_20260104_1227k.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_the_bluest_eye_autumn_20260104_1324k.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_w_e_b_du_bois_xiv_counter_revolution_of_property_20260316_1930.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_white_trash_5_andrew_jackson_s_cracker_country_the_squatter_as_common_man_20260322_1757.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_white_trash_5_andrew_jackson_s_cracker_country_the_squatter_as_common_man_20260322_1805.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_white_trash_5_andrew_jackson_s_cracker_country_the_squatter_as_common_man_20260322_1810.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_white_trash_chapter_three_benjamin_franklin_s_american_breed_20260211_0707.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_white_trash_i_taking_out_the_trash_waste_people_in_the_new_world_20260319_1423.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_white_trash_i_taking_out_the_trash_waste_people_in_the_new_world_20260319_1458.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_white_trash_nine_forgotten_men_and_poor_folk_20260325_1657.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_white_trash_nine_forgotten_men_and_poor_folk_downward_mobility_and_the_great_depression_20260325_1618.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_white_trash_nine_forgotten_men_and_poor_folk_downward_mobility_and_the_great_depression_20260325_1626.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_white_trash_nine_forgotten_men_and_poor_folks_20260325_1731.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_white_trash_nine_forotten_men_and_poor_folk_downward_mobility_and_the_great_depression_20260325_0913.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_white_trash_taking_out_the_trash_waste_people_in_the_new_world_20260319_1418.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_white_trash_the_400_year_untold_history_of_class_in_america_nine_forgotten_men_and_poor_folk_downward_mobility_and_the_great_depression_20260325_1418.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/_artifacts/scorpyun_annotator/archive/annotation_white_trash_the_400_year_untold_history_of_class_in_america_nine_forgotten_men_and_poor_folk_downward_mobility_and_the_great_depression_20260325_1542.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/avm_syndicate/_script_output_archive/kimi_deux/drill_order_of_operations_20260103.md,war_council/sankofa_spine.md,war_council/sankofa_spine.md,True,,exact path resolved,safe_to_apply
war_council/avm_syndicate/_script_output_archive/kimi_deux/drills/drill_write_scripts_using_ifeli_20260101.md,python_learning_path,,,science/python/00_core/python_learning_path.md,"bare name uniquely resolves, not a generic name",safe_to_apply
war_council/avm_syndicate/_script_output_archive/kimi_deux/kimi_deux_training_log.md,agent_registry,,,war_council/avm_syndicate/agents/registry/agent_registry.md,"bare name uniquely resolves, not a generic name",safe_to_apply
war_council/avm_syndicate/agents/avm_syndicate_gameplan.md,war_council/anacostia_vault_structure,war_council/anacostia_vault_structure.md,True,,exact path resolved,safe_to_apply
war_council/avm_syndicate/agents/avm_syndicate_gameplan.md,avm_archivist/avm_script_map,avm_archivist/avm_script_map.md,False,war_council/avm_syndicate/systems/avm_script_map.md,specified path does not exist (basename coincidentally matches 1 unrelated file(s)),dangling_or_wrong_path
war_council/avm_syndicate/agents/avm_syndicate_gameplan.md,avm_syndicate/agent_command_lexicon,avm_syndicate/agent_command_lexicon.md,False,war_council/avm_syndicate/agent_command_lexicon.md; war_council/avm_syndicate/systems/agent_command_lexicon.md,specified path does not exist (basename coincidentally matches 2 unrelated file(s)),dangling_or_wrong_path
war_council/avm_syndicate/agents/avm_syndicate_gameplan.md,avm_syndicate/avm_architecture_map,avm_syndicate/avm_architecture_map.md,False,war_council/avm_syndicate/avm_architecture_map.md; war_council/avm_syndicate/documentation/avm_architecture_map.md,specified path does not exist (basename coincidentally matches 2 unrelated file(s)),dangling_or_wrong_path
war_council/avm_syndicate/agents/avm_syndicate_gameplan.md,avm_syndicate/avm_syndicate_prompt_templates,avm_syndicate/avm_syndicate_prompt_templates.md,False,war_council/avm_syndicate/prompt_engineering/avm_syndicate_prompt_templates.md,specified path does not exist (basename coincidentally matches 1 unrelated file(s)),dangling_or_wrong_path
war_council/avm_syndicate/documentation/ibm_agentic_alchemy.md,reading_journal/scholarly_reading_journey.md,reading_journal/scholarly_reading_journey.md,False,liberal_arts/reading_journal/scholarly_reading_journey.md,specified path does not exist (basename coincidentally matches 1 unrelated file(s)),dangling_or_wrong_path
war_council/avm_syndicate/documentation/ibm_agentic_alchemy.md,ai_ethics/enterprise_agentic_case_studies/terzo_case_notes.md,ai_ethics/enterprise_agentic_case_studies/terzo_case_notes.md,False,science/ai_ml/ai_ethics/enterprise_agentic_case_studies/terzo_case_notes.md,specified path does not exist (basename coincidentally matches 1 unrelated file(s)),dangling_or_wrong_path
war_council/avm_syndicate/operations/avm_emission_law.md,war_council/avm_syndicate/operations/handoff_failover_law.md,war_council/avm_syndicate/operations/handoff_failover_law.md,True,,exact path resolved,safe_to_apply
war_council/avm_syndicate/operations/avm_emission_law.md,war_council/avm_syndicate/systems/agent_command_lexicon.md,war_council/avm_syndicate/systems/agent_command_lexicon.md,True,,exact path resolved,safe_to_apply
war_council/avm_syndicate/operations/avm_emission_law.md,war_council/avm_syndicate/operations/phase_four_execution_resumption_gate.md,war_council/avm_syndicate/operations/phase_four_execution_resumption_gate.md,True,,exact path resolved,safe_to_apply
war_council/avm_syndicate/prompt_engineering/prompt_templates.md,avm_syndicate_gameplan,,,war_council/avm_syndicate/agents/avm_syndicate_gameplan.md,"bare name uniquely resolves, not a generic name",safe_to_apply
war_council/avm_syndicate/prompt_engineering/prompt_templates.md,avm_syndicate_tone_primer,,,war_council/avm_syndicate/prompt_engineering/avm_syndicate_tone_primer.md,"bare name uniquely resolves, not a generic name",safe_to_apply
war_council/avm_syndicate/prompt_engineering/prompt_templates.md,session_context,,,war_council/documentation/vault_ops/session_context.md,"bare name uniquely resolves, not a generic name",safe_to_apply
war_council/avm_syndicate/readme.md,war_council/vault_cognition_protocol.md,war_council/vault_cognition_protocol.md,True,,exact path resolved,safe_to_apply
